Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
FA812123F0014,11/17/2022,RTX CORPORATION,3509402.03,REMANUFACTURE F100-220 CORE MODULE SCHEDULE MAINTENANCE S/N: C010650,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/17/2022,8/14/2025,5/7/2025,CONT_AWD_FA812123F0014_9700_FA812119D0005_9700,11/17/2022,FA8121
FA812123F0018,11/22/2022,RTX CORPORATION,3036042.58,REMANUFACTURE OF THE F100-PW-220/229 ENGINE MODULES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/22/2022,1/3/2024,10/15/2024,CONT_AWD_FA812123F0018_9700_FA812119D0005_9700,11/22/2022,FA8121
FA812123F0020,12/1/2022,RTX CORPORATION,2722619.77,REMANUFACTURE OF THE F100-PW-220/229 ENGINE MODULES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/1/2022,11/23/2023,10/15/2024,CONT_AWD_FA812123F0020_9700_FA812119D0005_9700,12/1/2022,FA8121
FA812123F0022,12/1/2022,RTX CORPORATION,2814773.85,REMANUFACTURE OF THE F100-PW-220/229 ENGINE MODULES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/1/2022,12/31/2024,9/25/2024,CONT_AWD_FA812123F0022_9700_FA812119D0005_9700,12/1/2022,FA8121
FA812123F0023,11/28/2022,RTX CORPORATION,494941.03,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE FAN DRIVE MODULE S/N: L047032,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/28/2022,8/14/2023,1/31/2024,CONT_AWD_FA812123F0023_9700_FA812119D0005_9700,11/28/2022,FA8121
FA812123F0025,12/6/2022,STANDARD AERO (SAN ANTONIO) INC.,4447885.12,T56 DEPOT ENGINE OH AND COMPONENT REPAIRS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/6/2022,12/20/2025,4/26/2025,CONT_AWD_FA812123F0025_9700_FA812418D0002_9700,12/6/2022,FA8121
FA812123F0026,11/28/2022,RTX CORPORATION,470773.42,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE FAN DRIVE MODULE S/N: L047005,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/28/2022,8/14/2023,11/7/2023,CONT_AWD_FA812123F0026_9700_FA812119D0005_9700,11/28/2022,FA8121
FA812123F0027,11/28/2022,RTX CORPORATION,510135.36,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE FAN DRIVE MODULE S/N: L047005,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DCMA APO PRATT AND WHITNEY EH,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Contract Management Agency,DELIVERY ORDER,11/28/2022,9/25/2023,6/13/2024,CONT_AWD_FA812123F0027_9700_FA812119D0005_9700,11/28/2022,FA8121
FA812123F0028,11/28/2022,RTX CORPORATION,514348.29,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE FAN DRIVE MODULE S/N: L047023,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/28/2022,8/14/2023,4/26/2025,CONT_AWD_FA812123F0028_9700_FA812119D0005_9700,11/28/2022,FA8121
FA812123F0030,12/8/2022,RTX CORPORATION,9059.61,"SPARES BUY FOR VANE SEGMENT, COMPRESSOR",,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/8/2022,10/7/2025,4/24/2025,CONT_AWD_FA812123F0030_9700_SPE4A121G0001_9700,12/8/2022,FA8121
FA812123F0032,11/30/2022,RTX CORPORATION,2806730.21,REMANUFACTURE OF F100-PW-220/229 ENGINE MODULES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/30/2022,1/8/2024,11/6/2024,CONT_AWD_FA812123F0032_9700_FA812119D0005_9700,11/30/2022,FA8121
FA812123F0033,11/30/2022,RTX CORPORATION,486733.15,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE INLET FAN DRIVE MODULE S/N: F047032,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DCMA APO PRATT AND WHITNEY EH,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Contract Management Agency,DELIVERY ORDER,11/30/2022,11/9/2023,4/26/2025,CONT_AWD_FA812123F0033_9700_FA812119D0005_9700,11/30/2022,FA8121
FA812123F0034,11/30/2022,RTX CORPORATION,617341.67,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE INLET FAN DRIVE MODULE S/N: F047029,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/30/2022,8/14/2026,4/15/2025,CONT_AWD_FA812123F0034_9700_FA812119D0005_9700,11/30/2022,FA8121
FA812123F0035,11/30/2022,RTX CORPORATION,1043218.21,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE INLET FAN DRIVE MODULE S/N: F047004,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,11/30/2022,8/14/2025,5/7/2025,CONT_AWD_FA812123F0035_9700_FA812119D0005_9700,11/30/2022,FA8121
FA812123F0036,11/30/2022,RTX CORPORATION,461445.87,REMANUFACTURE F100-PW-229 FMS ENGINE SCHEDULE MAINTENANCE INLET FAN DRIVE MODULE S/N: F047023,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,DCMA APO PRATT AND WHITNEY EH,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Defense Contract Management Agency,DELIVERY ORDER,11/30/2022,1/8/2024,6/13/2024,CONT_AWD_FA812123F0036_9700_FA812119D0005_9700,11/30/2022,FA8121
FA812123F0041,12/7/2022,RTX CORPORATION,515525.88,REMANUFACTURE OF F100-PW220 FAN DRIVE TURBINE MODULE : S/N L010762,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/7/2022,10/17/2023,11/6/2024,CONT_AWD_FA812123F0041_9700_FA812119D0005_9700,12/7/2022,FA8121
FA812123F0042,9/11/2023,BET SHEMESH ENGINES LTD,205320,OVERHAUL OF THE F100/220 3RD STAGE TURBINE VANES,FA812123R0004,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,9/11/2023,11/10/2023,8/6/2025,CONT_AWD_FA812123F0042_9700_FA812123D0002_9700,9/11/2023,FA8121
FA812123F0046,12/15/2022,"CHROMALLOY, S.A. DE C.V.",291479,REMANUFACTURE OF TF33 2ND-4TH STAGE TURBINE NOZZLE VANES,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/15/2022,9/30/2024,7/17/2024,CONT_AWD_FA812123F0046_9700_FA812121D0021_9700,12/15/2022,FA8121
FA812123F0047,12/13/2022,CHROMALLOY COMPONENT SERVICES INC,1208550,REMANUFACTURE OF F100-229 COMBUSTION CHAMBERS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/13/2022,9/26/2023,1/9/2024,CONT_AWD_FA812123F0047_9700_FA812121D0022_9700,12/13/2022,FA8121
FA812123F0048,12/21/2022,CHROMALLOY GAS TURBINE LLC,1059548,REMANUFACTURE OF THE F100-PW-200 6TH-12TH STAGE STATORS AND 4TH AND 5TH STAGE SHROUDS,FA812119R0007,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/21/2022,4/20/2023,5/31/2023,CONT_AWD_FA812123F0048_9700_FA812120D0008_9700,12/21/2022,FA8121
FA812123F0052,12/15/2022,PAS TECHNOLOGIES INC,41152.53,"SEAL,AIR,AIRCRAFT",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/15/2022,5/11/2023,12/30/2022,CONT_AWD_FA812123F0052_9700_FA812120D0005_9700,12/15/2022,FA8121
FA812123F0053,12/13/2022,"ACMT, INC.",92340,REMANUFACTURE OF CONVERGENT LINERS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/13/2022,12/30/2024,12/30/2024,CONT_AWD_FA812123F0053_9700_FA812122D0011_9700,12/13/2022,FA8121
FA812123F0056,12/15/2022,"FLIGHT SUPPORT, INC.",200460,REMANUFACTURE OF TF-33 1ST STAGE BLADE SETS.,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/15/2022,11/14/2023,1/23/2023,CONT_AWD_FA812123F0056_9700_FA812120D0002_9700,12/15/2022,FA8121
FA812123F0057,12/15/2022,BARNES GROUP INC,621810,REMANUFACTURE OF F100 TURBINE CASE     889 CERTIFICATION RECEIVED,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/15/2022,10/12/2023,9/7/2023,CONT_AWD_FA812123F0057_9700_FA812121D0002_9700,12/15/2022,FA8121
FA812123F0058,12/20/2022,FERROTHERM CORP,12220,"SHROUD SEGMENT,TURB",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/20/2022,5/23/2023,12/21/2022,CONT_AWD_FA812123F0058_9700_FA812121D0008_9700,12/20/2022,FA8121
FA812123F0059,12/20/2022,"WOODWARD FST, INC",529229.12,F100-PW-220/220E AUGMENTOR SPRAY MANIFOLD ASSEMBLIES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,9/16/2022,9/15/2023,2/27/2024,CONT_AWD_FA812123F0059_9700_FA812122D0001_9700,12/20/2022,FA8121
FA812123F0060,1/6/2023,CHROMALLOY COMPONENT SERVICES INC,1191008,REMANUFACTURE OF F100-220 COMBUSTION CHAMBER,FA812119R0003,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,1/6/2023,6/30/2024,6/4/2024,CONT_AWD_FA812123F0060_9700_FA812120D0004_9700,1/6/2023,FA8121
FA812123F0061,12/29/2022,FERROTHERM CORP,27675,"SHROUD,COMPRESSOR,A",,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,12/29/2022,4/30/2023,4/4/2023,CONT_AWD_FA812123F0061_9700_FA812121D0003_9700,12/29/2022,FA8121
FA812123F0062,1/10/2023,CHROMALLOY SAN DIEGO CORP,0,REPAIR/OVERHAUL OF F100-220 3RD STAGE AIR SEAL.,FA812120R0025,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,1/10/2023,4/9/2025,5/7/2025,CONT_AWD_FA812123F0062_9700_FA812122D0004_9700,1/10/2023,FA8121
FA812123F0064,1/12/2023,"TURBOCOMBUSTOR TECHNOLOGY, INC.",44910,REPAIR OF THE F100-PW-229 1ST STAGE TURBINE STATOR SUPPORT,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,1/12/2023,4/26/2026,7/31/2023,CONT_AWD_FA812123F0064_9700_FA812121D0005_9700,1/12/2023,FA8121
FA812123F0067,1/27/2023,RTX CORPORATION,12806.76,CONTROL LEVERS,,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,F3YTBK 948 SCMG 430 SCMS GUIB,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,1/27/2023,11/22/2024,10/4/2024,CONT_AWD_FA812123F0067_9700_SPE4A121G0001_9700,1/27/2023,FA8121
FA812123F0068,1/27/2023,RTX CORPORATION,450095.84,REMANUFACTURE OF THE F100-PW-220/229 ENGINE MODULES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,1/27/2023,1/21/2025,1/21/2025,CONT_AWD_FA812123F0068_9700_FA812119D0005_9700,1/27/2023,FA8121
FA812123F0069,1/30/2023,RTX CORPORATION,0,REMANUFACTURE OF THE F100-PW-220/229 ENGINE MODULES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,1/30/2023,8/14/2024,11/2/2023,CONT_AWD_FA812123F0069_9700_FA812119D0005_9700,1/30/2023,FA8121
FA812123F0070,1/26/2023,RTX CORPORATION,593443.51,REMANUFACTURE OF F100-PW-220/229 ENGINE MODULES,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,1/26/2023,12/19/2024,12/19/2024,CONT_AWD_FA812123F0070_9700_FA812119D0005_9700,1/26/2023,FA8121
FA812123F0071,2/1/2023,RTX CORPORATION,625252.33,REMANUFACTURE OF F100-PW-220 FAN DRIVE TURBINE MODULE (LPT) AIRCRAFT TURBINE ENGINE,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/1/2023,12/19/2024,12/19/2024,CONT_AWD_FA812123F0071_9700_FA812119D0005_9700,2/1/2023,FA8121
FA812123F0072,2/1/2023,RTX CORPORATION,478941.94,REMANUFACTURE OF F100-PW-220 FAN DRIVE TURBINE MODULE (LPT) AIRCRAFT TURBINE ENGINE,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/1/2023,12/19/2024,12/19/2024,CONT_AWD_FA812123F0072_9700_FA812119D0005_9700,2/1/2023,FA8121
FA812123F0075,2/3/2023,RTX CORPORATION,445410.37,REMANUFACTURE OF F100-PW-220 FAN DRIVE TURBINE MODULE (LPT) AIRCRAFT TURBINE ENGINE,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/3/2023,1/30/2025,2/19/2025,CONT_AWD_FA812123F0075_9700_FA812119D0005_9700,2/3/2023,FA8121
FA812123F0076,2/1/2023,RTX CORPORATION,581195.89,REMANUFACTURE OF F100-PW-220 FAN DRIVE TURBINE MODULE (LPT) AIRCRAFT TURBINE ENGINE,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/1/2023,4/14/2025,4/14/2025,CONT_AWD_FA812123F0076_9700_FA812119D0005_9700,2/1/2023,FA8121
FA812123F0077,2/1/2023,RTX CORPORATION,491234.23,REMANUFACTURE OF F100-PW-220 FAN DRIVE TURBINE MODULE (LPT) AIRCRAFT TURBINE ENGINE,,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/1/2023,12/19/2024,12/19/2024,CONT_AWD_FA812123F0077_9700_FA812119D0005_9700,2/1/2023,FA8121
FA812123F0080,2/1/2023,"LIBURDI TURBINE SERVICES, LLC",32349.2,TF33 1ST STAGE TURBINE NOZZLE VANES REPAIR,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/1/2023,8/31/2023,7/26/2023,CONT_AWD_FA812123F0080_9700_FA812121D0018_9700,2/1/2023,FA8121
FA812123F0082,2/10/2023,CHROMALLOY COMPONENT SERVICES INC,1157536,REMANUFACTURE OF F100-220 COMBUSTION CHAMBER,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,FA8121  AFSC PZAAA,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/10/2023,5/30/2025,6/3/2024,CONT_AWD_FA812123F0082_9700_FA812120D0004_9700,2/10/2023,FA8121
FA812123F0083,2/2/2023,PAS TECHNOLOGIES INC,41302.02,REMANUFACTURE F100-PW-200/220/229 CARBON SEALS,FA812119R0019,ONLY ONE SOURCE,NOT COMPETED,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/2/2023,2/8/2024,3/6/2023,CONT_AWD_FA812123F0083_9700_FA812120D0005_9700,2/2/2023,FA8121
FA812123F0084,2/3/2023,"ACMT, INC.",229000,REMANUFACTURE OF F100-PW 220/229 CONVERGENT LINERS,FA812122R0004,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,FIRM FIXED PRICE,,F3YCAB 848 SCMG GLSC,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/3/2023,7/31/2026,12/18/2024,CONT_AWD_FA812123F0084_9700_FA812122D0011_9700,2/3/2023,FA8121
FA812123F0085,2/6/2023,"TURBOCOMBUSTOR TECHNOLOGY, INC.",14551,REPAIR/OVERHAUL F100-PW-220 FLAMEHOLDER AFTERBURNER,,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,,FIRM FIXED PRICE,,F3YCBL OC ALC LPIE,"2840 GAS TURBINES AND JET ENGINES, AIRCRAFT, PRIME MOVING; AND COMPONENTS",336412 AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,Department of Defense,Department of the Air Force,DELIVERY ORDER,2/6/2023,5/23/2023,4/29/2024,CONT_AWD_FA812123F0085_9700_FA812121D0007_9700,2/6/2023,FA8121
